CO;DF;BRASILIA;ARCO- IRIS - PETROLEO COMERCIO E SERVIÇOS LTDA;8009;DIESEL;10/01/2018;;3.729;R$ / litro;RAIZEN
CO;DF;BRASILIA;AUTO POSTO EIXINHO LTDA;7754;DIESEL;10/01/2018;;3.7;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;AUTO POSTO MILLENNIUM 2000 LTDA;7923;DIESEL;10/01/2018;;3.527;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;AUTO POSTO MILLENNIUM 2000 LTDA;7919;DIESEL;10/01/2018;;3.52;R$ / litro;BRANCA
CO;DF;BRASILIA;AUTO POSTO NM 16 LTDA.;167522;DIESEL;10/01/2018;3.2417;3.699;R$ / litro;RAIZEN
CO;DF;BRASILIA;AUTO POSTO RIBEIRO LTDA.;7712;DIESEL;10/01/2018;3.1099;3.399;R$ / litro;BRANCA
CO;DF;BRASILIA;AUTO POSTO SÃO MATEUS LTDA;7702;DIESEL;10/01/2018;;3.699;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;AUTO POSTO SOF NORTE LTDA;7720;DIESEL;10/01/2018;3.2724;3.599;R$ / litro;RAIZEN
CO;DF;BRASILIA;AUTO SHOPPING DERIVADOS DE PETROLEO LTDA;152558;DIESEL;10/01/2018;;3.159;R$ / litro;IPIRANGA
CO;DF;BRASILIA;BRASAL COMBUSTIVEIS LTDA;8048;DIESEL;10/01/2018;;3.599;R$ / litro;RAIZEN
CO;DF;BRASILIA;DISTRIBUIDORA BRASILIA DE VEICULOS S.A.;8085;DIESEL;10/01/2018;;3.699;R$ / litro;RAIZEN
CO;DF;BRASILIA;MORRO AZUL COMERCIO DE PETROLEO LTDA;7837;DIESEL;10/01/2018;3.2756;3.722;R$ / litro;IPIRANGA
CO;DF;BRASILIA;PECOBRAL COMÉRCIO DE DERIVADOS DE PETRÓLEO BRASÍLIA LTD;7986;DIESEL;10/01/2018;;3.799;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;PETRONORTE COMBUSTÍVEIS LTDA.;171977;DIESEL;10/01/2018;;3.499;R$ / litro;IPIRANGA
CO;DF;BRASILIA;POSTO DE COMBUSTIVEIS GARANTIA LTDA;7686;DIESEL;10/01/2018;;3.499;R$ / litro;BRANCA
CO;DF;BRASILIA;POSTO SIA 3 LTDA;7793;DIESEL;10/01/2018;3.264;3.599;R$ / litro;IPIRANGA
CO;DF;BRASILIA;AUTO POSTO CHAVES LTDA;7970;DIESEL;17/01/2018;3.2309;3.559;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;AUTO POSTO EIXINHO LTDA;7754;DIESEL;17/01/2018;;3.7;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;AUTO POSTO ESQUINA LIMITADA;7685;DIESEL;17/01/2018;;3.669;R$ / litro;BRANCA
CO;DF;BRASILIA;AUTO POSTO JB LIMITADA;7990;DIESEL;17/01/2018;3.1959;3.489;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;AUTO POSTO LAZZAT LTDA;7770;DIESEL;17/01/2018;;3.499;R$ / litro;RAIZEN
CO;DF;BRASILIA;AUTO POSTO SAO JUDAS TADEU LTDA;166827;DIESEL;17/01/2018;;3.199;R$ / litro;IPIRANGA
CO;DF;BRASILIA;AUTO POSTO SÃO MATEUS LTDA;7702;DIESEL;17/01/2018;;3.699;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;AUTO POSTO SOF NORTE LTDA;7720;DIESEL;17/01/2018;3.2724;3.599;R$ / litro;RAIZEN
CO;DF;BRASILIA;CEU 070 COMBUSTIVEIS LTDA;7966;DIESEL;17/01/2018;;3.499;R$ / litro;RAIZEN
CO;DF;BRASILIA;DRA4 DERIVADOS DE PETROLEO LTDA.;213861;DIESEL;17/01/2018;;3.699;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;EUROGAS-POSTOS DE SERVIÇOS LTDA;7826;DIESEL;17/01/2018;3.1346;3.579;R$ / litro;BRANCA
CO;DF;BRASILIA;GP COMERCIO DE PETROLEO LTDA EPP;7780;DIESEL;17/01/2018;3.2736;3.53;R$ / litro;IPIRANGA
CO;DF;BRASILIA;JAJUR COMERCIO DE DERIVADOS DE PETROLEO LTDA;7836;DIESEL;17/01/2018;3.4767;3.599;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;JARJOUR VEICULOS E PETRÓLEO LTDA.;7745;DIESEL;17/01/2018;;3.549;R$ / litro;BRANCA
CO;DF;BRASILIA;PETRO RIOS COMERCIO DERIVADOS DE PETROLEO LTDA - ME;7843;DIESEL;17/01/2018;;3.499;R$ / litro;IPIRANGA
CO;DF;BRASILIA;PETRONORTE COMBUSTÍVEIS LTDA.;171977;DIESEL;17/01/2018;;3.499;R$ / litro;IPIRANGA
CO;DF;BRASILIA;PIONEIRO COM. VAREJ. DE DERIVADOS DE PETRÓLEO LTDA.;7696;DIESEL;17/01/2018;;3.699;R$ / litro;RAIZEN
CO;DF;BRASILIA;POSTO ABASTECE COMÉRCIO DE DERIV. DE PET. ÁGUAS CLARAS;7690;DIESEL;17/01/2018;3.0874;3.499;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;POSTO DE COMBUSTIVEIS GARANTIA LTDA;7686;DIESEL;17/01/2018;;3.499;R$ / litro;BRANCA
CO;DF;BRASILIA;POSTO PARQUE ALAMEDA DERIVADOS DE PETROLEO LTDA;7762;DIESEL;17/01/2018;;3.599;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;POSTO SAO ROQUE LTDA;7996;DIESEL;17/01/2018;3.2695;3.499;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;SAN REMI POSTO SERVIÇOS LTDA;7765;DIESEL;17/01/2018;;3.697;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;AUTO POSTO DF 180 LTDA;7694;DIESEL;18/01/2018;3.229;3.559;R$ / litro;IPIRANGA
CO;DF;BRASILIA;ARCO- IRIS - PETROLEO COMERCIO E SERVIÇOS LTDA;8009;DIESEL;23/01/2018;;3.729;R$ / litro;RAIZEN
CO;DF;BRASILIA;AUTO POSTO AGUAS CLARAS LTDA;7772;DIESEL;23/01/2018;;3.69;R$ / litro;IPIRANGA
CO;DF;BRASILIA;AUTO POSTO EIXINHO LTDA;7754;DIESEL;23/01/2018;;3.7;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;AUTO POSTO MILLENNIUM 2000 LTDA;7923;DIESEL;23/01/2018;;3.527;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;AUTO POSTO NM 16 LTDA.;167522;DIESEL;23/01/2018;;3.699;R$ / litro;RAIZEN
CO;DF;BRASILIA;AUTO POSTO RIBEIRO LTDA.;7712;DIESEL;23/01/2018;3.0779;3.399;R$ / litro;BRANCA
CO;DF;BRASILIA;AUTO POSTO SOF NORTE LTDA;7720;DIESEL;23/01/2018;3.2704;3.699;R$ / litro;RAIZEN
CO;DF;BRASILIA;AUTO SHOPPING DERIVADOS DE PETROLEO LTDA;152558;DIESEL;23/01/2018;;3.159;R$ / litro;IPIRANGA
CO;DF;BRASILIA;BRASAL COMBUSTIVEIS LTDA;8048;DIESEL;23/01/2018;;3.599;R$ / litro;RAIZEN
CO;DF;BRASILIA;DISTRIBUIDORA BRASILIA DE VEICULOS S.A.;8085;DIESEL;23/01/2018;;3.699;R$ / litro;RAIZEN
CO;DF;BRASILIA;DRA4 DERIVADOS DE PETROLEO LTDA.;213861;DIESEL;23/01/2018;;3.699;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;EUROGAS-POSTOS DE SERVIÇOS LTDA;7826;DIESEL;23/01/2018;3.0873;3.579;R$ / litro;BRANCA
CO;DF;BRASILIA;JARJOUR VEICULOS E PETRÓLEO LTDA.;7745;DIESEL;23/01/2018;;3.549;R$ / litro;BRANCA
CO;DF;BRASILIA;PIONEIRO COM. VAREJ. DE DERIVADOS DE PETRÓLEO LTDA.;7696;DIESEL;23/01/2018;;3.649;R$ / litro;RAIZEN
CO;DF;BRASILIA;POSTO PARQUE ALAMEDA DERIVADOS DE PETROLEO LTDA;7762;DIESEL;23/01/2018;;3.599;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;POSTO SIA 3 LTDA;7793;DIESEL;23/01/2018;3.3089;3.599;R$ / litro;IPIRANGA
CO;DF;BRASILIA;QUALITY COMERCIO DE COMBUSTIVEIS LTDA;203154;DIESEL;23/01/2018;3.3245;3.68;R$ / litro;IPIRANGA
CO;DF;BRASILIA;SAN REMI POSTO SERVIÇOS LTDA;7765;DIESEL;23/01/2018;;3.697;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;ARCO- IRIS - PETROLEO COMERCIO E SERVIÇOS LTDA;8009;DIESEL;31/01/2018;;3.729;R$ / litro;RAIZEN
CO;DF;BRASILIA;AUTO POSTO AGUAS CLARAS LTDA;7772;DIESEL;31/01/2018;;3.69;R$ / litro;IPIRANGA
CO;DF;BRASILIA;AUTO POSTO CHAVES LTDA;7970;DIESEL;31/01/2018;3.2796;3.559;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;AUTO POSTO DF 180 LTDA;7694;DIESEL;31/01/2018;3.2128;3.559;R$ / litro;IPIRANGA
CO;DF;BRASILIA;AUTO POSTO ESQUINA LIMITADA;7685;DIESEL;31/01/2018;;3.669;R$ / litro;BRANCA
CO;DF;BRASILIA;AUTO POSTO LAZZAT LTDA;7770;DIESEL;31/01/2018;;3.499;R$ / litro;RAIZEN
CO;DF;BRASILIA;AUTO POSTO NM 16 LTDA.;167522;DIESEL;31/01/2018;3.31;3.799;R$ / litro;RAIZEN
CO;DF;BRASILIA;AUTO POSTO RIBEIRO LTDA.;7712;DIESEL;31/01/2018;3.1249;3.299;R$ / litro;BRANCA
CO;DF;BRASILIA;AUTO POSTO SAO JUDAS TADEU LTDA;166827;DIESEL;31/01/2018;;3.199;R$ / litro;IPIRANGA
CO;DF;BRASILIA;AUTO POSTO SÃO MATEUS LTDA;7702;DIESEL;31/01/2018;;3.699;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;AUTO POSTO SOF NORTE LTDA;7720;DIESEL;31/01/2018;3.269;3.599;R$ / litro;RAIZEN
CO;DF;BRASILIA;BRASAL COMBUSTIVEIS LTDA;8048;DIESEL;31/01/2018;;3.599;R$ / litro;RAIZEN
CO;DF;BRASILIA;CEU 070 COMBUSTIVEIS LTDA;7966;DIESEL;31/01/2018;;3.699;R$ / litro;RAIZEN
CO;DF;BRASILIA;GP COMERCIO DE PETROLEO LTDA EPP;7780;DIESEL;31/01/2018;;3.53;R$ / litro;IPIRANGA
CO;DF;BRASILIA;JAJUR COMERCIO DE DERIVADOS DE PETROLEO LTDA;7836;DIESEL;31/01/2018;3.3016;3.595;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;JARJOUR VEICULOS E PETRÓLEO LTDA.;7745;DIESEL;31/01/2018;;3.549;R$ / litro;BRANCA
CO;DF;BRASILIA;PETRO RIOS COMERCIO DERIVADOS DE PETROLEO LTDA - ME;7843;DIESEL;31/01/2018;;3.499;R$ / litro;IPIRANGA
CO;DF;BRASILIA;PETRONORTE COMBUSTÍVEIS LTDA.;171977;DIESEL;31/01/2018;;3.499;R$ / litro;IPIRANGA
CO;DF;BRASILIA;POSTO DE COMBUSTIVEIS GARANTIA LTDA;7686;DIESEL;31/01/2018;;3.499;R$ / litro;BRANCA
CO;DF;BRASILIA;POSTO SAO ROQUE LTDA;7996;DIESEL;31/01/2018;3.2679;3.499;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;QUALITY COMERCIO DE COMBUSTIVEIS LTDA;203154;DIESEL;31/01/2018;3.3282;3.689;R$ / litro;IPIRANGA
CO;DF;BRASILIA;AUTO POSTO JB LIMITADA;7990;DIESEL;01/02/2018;3.1819;3.459;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;PETROIL COMBUSTIVEIS LTDA;154967;DIESEL;06/02/2018;;3.899;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;ARCO- IRIS - PETROLEO COMERCIO E SERVIÇOS LTDA;8009;DIESEL;08/02/2018;;3.729;R$ / litro;RAIZEN
CO;DF;BRASILIA;AUTO POSTO AGUAS CLARAS LTDA;7772;DIESEL;08/02/2018;;3.69;R$ / litro;IPIRANGA
CO;DF;BRASILIA;AUTO POSTO NM 16 LTDA.;167522;DIESEL;08/02/2018;3.218;3.699;R$ / litro;RAIZEN
CO;DF;BRASILIA;AUTO POSTO RIBEIRO LTDA.;7712;DIESEL;08/02/2018;3.1009;3.499;R$ / litro;BRANCA
CO;DF;BRASILIA;AUTO POSTO SAO JUDAS TADEU LTDA;166827;DIESEL;08/02/2018;;3.199;R$ / litro;IPIRANGA
CO;DF;BRASILIA;AUTO POSTO SOF NORTE LTDA;7720;DIESEL;08/02/2018;3.2834;3.599;R$ / litro;RAIZEN
CO;DF;BRASILIA;CEU 070 COMBUSTIVEIS LTDA;7966;DIESEL;08/02/2018;3.2791;3.549;R$ / litro;RAIZEN
CO;DF;BRASILIA;DISTRIBUIDORA BRASILIA DE VEICULOS S.A.;8085;DIESEL;08/02/2018;3.2881;3.699;R$ / litro;RAIZEN
CO;DF;BRASILIA;EUROGAS-POSTOS DE SERVIÇOS LTDA;7826;DIESEL;08/02/2018;3.1255;3.579;R$ / litro;BRANCA
CO;DF;BRASILIA;JARJOUR VEICULOS E PETRÓLEO LTDA.;7745;DIESEL;08/02/2018;;3.549;R$ / litro;BRANCA
CO;DF;BRASILIA;PIONEIRO COM. VAREJ. DE DERIVADOS DE PETRÓLEO LTDA.;7696;DIESEL;08/02/2018;;3.649;R$ / litro;RAIZEN
CO;DF;BRASILIA;POSTO PARQUE ALAMEDA DERIVADOS DE PETROLEO LTDA;7762;DIESEL;08/02/2018;;3.599;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;POSTO SIA 3 LTDA;7793;DIESEL;08/02/2018;;3.659;R$ / litro;IPIRANGA
CO;DF;BRASILIA;QUALITY COMERCIO DE COMBUSTIVEIS LTDA;203154;DIESEL;08/02/2018;3.3245;3.68;R$ / litro;IPIRANGA
CO;DF;BRASILIA;SAN REMI POSTO SERVIÇOS LTDA;7765;DIESEL;08/02/2018;;3.697;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;SAN REMO POSTO E SERVIÇOS LTDA;7952;DIESEL;08/02/2018;;3.817;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;AUTO POSTO CHAVES LTDA;7970;DIESEL;15/02/2018;;3.559;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;AUTO POSTO DF 180 LTDA;7694;DIESEL;15/02/2018;3.1488;3.559;R$ / litro;IPIRANGA
CO;DF;BRASILIA;AUTO POSTO ESQUINA LIMITADA;7685;DIESEL;15/02/2018;;3.579;R$ / litro;BRANCA
CO;DF;BRASILIA;AUTO POSTO JB LIMITADA;7990;DIESEL;15/02/2018;;3.399;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;AUTO POSTO LAZZAT LTDA;7770;DIESEL;15/02/2018;;3.499;R$ / litro;RAIZEN
CO;DF;BRASILIA;AUTO POSTO NM 16 LTDA.;167522;DIESEL;15/02/2018;3.1329;3.699;R$ / litro;RAIZEN
CO;DF;BRASILIA;AUTO POSTO RIBEIRO LTDA.;7712;DIESEL;15/02/2018;3.0745;3.499;R$ / litro;BRANCA
CO;DF;BRASILIA;AUTO POSTO SAO JUDAS TADEU LTDA;166827;DIESEL;15/02/2018;;3.199;R$ / litro;IPIRANGA
CO;DF;BRASILIA;AUTO POSTO SÃO MATEUS LTDA;7702;DIESEL;15/02/2018;;3.699;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;AUTO POSTO SOF NORTE LTDA;7720;DIESEL;15/02/2018;3.1691;3.599;R$ / litro;RAIZEN
CO;DF;BRASILIA;BRASAL COMBUSTIVEIS LTDA;8048;DIESEL;15/02/2018;;3.599;R$ / litro;RAIZEN
CO;DF;BRASILIA;CEU 070 COMBUSTIVEIS LTDA;7966;DIESEL;15/02/2018;3.1651;3.549;R$ / litro;RAIZEN
CO;DF;BRASILIA;DISTRIBUIDORA BRASILIA DE VEICULOS S.A.;8085;DIESEL;15/02/2018;;3.699;R$ / litro;RAIZEN
CO;DF;BRASILIA;EUROGAS-POSTOS DE SERVIÇOS LTDA;7826;DIESEL;15/02/2018;3.12;3.579;R$ / litro;BRANCA
CO;DF;BRASILIA;GP COMERCIO DE PETROLEO LTDA EPP;7780;DIESEL;15/02/2018;;3.53;R$ / litro;IPIRANGA
CO;DF;BRASILIA;JAJUR COMERCIO DE DERIVADOS DE PETROLEO LTDA;7836;DIESEL;15/02/2018;3.2708;3.599;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;PETRO RIOS COMERCIO DERIVADOS DE PETROLEO LTDA - ME;7843;DIESEL;15/02/2018;;3.499;R$ / litro;IPIRANGA
CO;DF;BRASILIA;PETRONORTE COMBUSTÍVEIS LTDA.;171977;DIESEL;15/02/2018;;3.499;R$ / litro;IPIRANGA
CO;DF;BRASILIA;POSTO DE COMBUSTIVEIS GARANTIA LTDA;7842;DIESEL;15/02/2018;;3.899;R$ / litro;BRANCA
CO;DF;BRASILIA;POSTO DE COMBUSTIVEIS GARANTIA LTDA;7686;DIESEL;15/02/2018;;3.499;R$ / litro;BRANCA
CO;DF;BRASILIA;POSTO PARQUE ALAMEDA DERIVADOS DE PETROLEO LTDA;7762;DIESEL;15/02/2018;;3.599;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;POSTO SAO ROQUE LTDA;7996;DIESEL;15/02/2018;;3.499;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;POSTO SIA 3 LTDA;7793;DIESEL;15/02/2018;;3.659;R$ / litro;IPIRANGA
CO;DF;BRASILIA;QUALITY COMERCIO DE COMBUSTIVEIS LTDA;203154;DIESEL;15/02/2018;3.2677;3.68;R$ / litro;IPIRANGA
CO;DF;BRASILIA;SAN REMO POSTO E SERVIÇOS LTDA;7952;DIESEL;15/02/2018;;3.817;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;AUTO POSTO CHAVES LTDA;7970;DIESEL;21/02/2018;3.145;3.499;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;AUTO POSTO DF 180 LTDA;7694;DIESEL;21/02/2018;3.1488;3.559;R$ / litro;IPIRANGA
CO;DF;BRASILIA;AUTO POSTO JB LIMITADA;7990;DIESEL;21/02/2018;3.1279;3.399;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;AUTO POSTO LAZZAT LTDA;7770;DIESEL;21/02/2018;;3.499;R$ / litro;RAIZEN
CO;DF;BRASILIA;AUTO POSTO SAO JUDAS TADEU LTDA;166827;DIESEL;21/02/2018;;3.199;R$ / litro;IPIRANGA
CO;DF;BRASILIA;AUTO POSTO SAO MARCOS LTDA;7841;DIESEL;21/02/2018;;3.599;R$ / litro;RAIZEN
CO;DF;BRASILIA;AUTO POSTO SOF NORTE LTDA;7720;DIESEL;21/02/2018;3.1332;3.599;R$ / litro;RAIZEN
CO;DF;BRASILIA;BRASAL COMBUSTIVEIS LTDA;8048;DIESEL;21/02/2018;;3.499;R$ / litro;RAIZEN
CO;DF;BRASILIA;DISTRIBUIDORA BRASILIA DE VEICULOS S.A.;8085;DIESEL;21/02/2018;;3.699;R$ / litro;RAIZEN
CO;DF;BRASILIA;EUROGAS-POSTOS DE SERVIÇOS LTDA;7826;DIESEL;21/02/2018;3.12;3.579;R$ / litro;BRANCA
CO;DF;BRASILIA;GP COMERCIO DE PETROLEO LTDA EPP;7780;DIESEL;21/02/2018;;3.53;R$ / litro;IPIRANGA
CO;DF;BRASILIA;JAJUR COMERCIO DE DERIVADOS DE PETROLEO LTDA;7836;DIESEL;21/02/2018;3.239;3.599;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;LR COMERCIO DE PRODUTOS E DERIVADOS DE PETROLEO LTDA;7883;DIESEL;21/02/2018;;3.47;R$ / litro;RAIZEN
CO;DF;BRASILIA;PETROIL COMBUSTIVEIS LTDA;154967;DIESEL;21/02/2018;;3.899;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;POSTO PARQUE ALAMEDA DERIVADOS DE PETROLEO LTDA;7762;DIESEL;21/02/2018;;3.599;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;POSTO SAO ROQUE LTDA;7996;DIESEL;21/02/2018;;3.499;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;SAN REMO POSTO E SERVIÇOS LTDA;7952;DIESEL;21/02/2018;;3.817;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;AUTO POSTO CHAVES LTDA;7970;DIESEL;01/03/2018;3.1749;3.559;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;AUTO POSTO DF 180 LTDA;7694;DIESEL;01/03/2018;;3.559;R$ / litro;IPIRANGA
CO;DF;BRASILIA;AUTO POSTO ESQUINA LIMITADA;7685;DIESEL;01/03/2018;;3.579;R$ / litro;BRANCA
CO;DF;BRASILIA;AUTO POSTO JB LIMITADA;7990;DIESEL;01/03/2018;3.1942;3.439;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;AUTO POSTO LAZZAT LTDA;7770;DIESEL;01/03/2018;;3.499;R$ / litro;RAIZEN
CO;DF;BRASILIA;AUTO POSTO NM 16 LTDA.;167522;DIESEL;01/03/2018;3.1329;3.699;R$ / litro;RAIZEN
CO;DF;BRASILIA;AUTO POSTO RIBEIRO LTDA.;7712;DIESEL;01/03/2018;3.0399;3.499;R$ / litro;BRANCA
CO;DF;BRASILIA;AUTO POSTO SAO JUDAS TADEU LTDA;166827;DIESEL;01/03/2018;;3.199;R$ / litro;IPIRANGA
CO;DF;BRASILIA;AUTO POSTO SÃO MATEUS LTDA;7702;DIESEL;01/03/2018;3.2029;3.699;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;AUTO POSTO SOF NORTE LTDA;7720;DIESEL;01/03/2018;;3.599;R$ / litro;RAIZEN
CO;DF;BRASILIA;BRASAL COMBUSTIVEIS LTDA;8048;DIESEL;01/03/2018;;3.599;R$ / litro;RAIZEN
CO;DF;BRASILIA;CEU 070 COMBUSTIVEIS LTDA;7966;DIESEL;01/03/2018;3.2402;3.549;R$ / litro;RAIZEN
CO;DF;BRASILIA;DISTRIBUIDORA BRASILIA DE VEICULOS S.A.;8085;DIESEL;01/03/2018;3.2793;3.699;R$ / litro;RAIZEN
CO;DF;BRASILIA;EUROGAS-POSTOS DE SERVIÇOS LTDA;7826;DIESEL;01/03/2018;3.0701;3.579;R$ / litro;BRANCA
CO;DF;BRASILIA;GP COMERCIO DE PETROLEO LTDA EPP;7780;DIESEL;01/03/2018;3.2081;3.53;R$ / litro;IPIRANGA
CO;DF;BRASILIA;JAJUR COMERCIO DE DERIVADOS DE PETROLEO LTDA;7836;DIESEL;01/03/2018;3.3234;3.599;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;PETRO RIOS COMERCIO DERIVADOS DE PETROLEO LTDA - ME;7843;DIESEL;01/03/2018;;3.499;R$ / litro;IPIRANGA
CO;DF;BRASILIA;PETRONORTE COMBUSTÍVEIS LTDA.;171977;DIESEL;01/03/2018;;3.499;R$ / litro;IPIRANGA
CO;DF;BRASILIA;POSTO DE COMBUSTIVEIS GARANTIA LTDA;7842;DIESEL;01/03/2018;;3.899;R$ / litro;BRANCA
CO;DF;BRASILIA;POSTO DE COMBUSTIVEIS GARANTIA LTDA;7686;DIESEL;01/03/2018;;3.399;R$ / litro;BRANCA
CO;DF;BRASILIA;POSTO PARQUE ALAMEDA DERIVADOS DE PETROLEO LTDA;7762;DIESEL;01/03/2018;;3.599;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;POSTO SAO ROQUE LTDA;7996;DIESEL;01/03/2018;;3.499;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
CO;DF;BRASILIA;POSTO SIA 3 LTDA;7793;DIESEL;01/03/2018;;3.659;R$ / litro;IPIRANGA
CO;DF;BRASILIA;QUALITY COMERCIO DE COMBUSTIVEIS LTDA;203154;DIESEL;01/03/2018;3.2676;3.689;R$ / litro;IPIRANGA
CO;DF;BRASILIA;SAN REMO POSTO E SERVIÇOS LTDA;7952;DIESEL;01/03/2018;;3.817;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
